dataset,scheme,method,seed,missing_rate,status,accuracy,balanced_accuracy,f1,roc_auc,train_size,valid_size,test_size,n_features_before_preprocessing,n_features_after_preprocessing,observed_label_fraction_train,label_completion_method
ionosphere,mcar,oracle,44,0.5,ok,0.8591549295774648,0.8091304347826087,0.9,0.951304347826087,210,70,71,34,34,0.4857142857142857,
ionosphere,mcar,oracle,45,0.1,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.9147826086956522,210,70,71,34,34,0.9095238095238095,
ionosphere,mcar,oracle,45,0.2,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.9147826086956522,210,70,71,34,34,0.7952380952380952,
ionosphere,mcar,oracle,45,0.3,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.9147826086956522,210,70,71,34,34,0.7,
ionosphere,mcar,oracle,45,0.4,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.9147826086956522,210,70,71,34,34,0.6095238095238096,
ionosphere,mcar,oracle,45,0.5,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.9147826086956522,210,70,71,34,34,0.48095238095238096,
ionosphere,mcar,oracle,46,0.1,ok,0.9014084507042254,0.8691304347826088,0.9278350515463918,0.8886956521739131,210,70,71,34,34,0.8428571428571429,
ionosphere,mcar,oracle,46,0.2,ok,0.9014084507042254,0.8691304347826088,0.9278350515463918,0.8886956521739131,210,70,71,34,34,0.7380952380952381,
ionosphere,mcar,oracle,46,0.3,ok,0.9014084507042254,0.8691304347826088,0.9278350515463918,0.8886956521739131,210,70,71,34,34,0.6523809523809524,
ionosphere,mcar,oracle,46,0.4,ok,0.9014084507042254,0.8691304347826088,0.9278350515463918,0.8886956521739131,210,70,71,34,34,0.5428571428571428,
ionosphere,mcar,oracle,46,0.5,ok,0.9014084507042254,0.8691304347826088,0.9278350515463918,0.8886956521739131,210,70,71,34,34,0.44761904761904764,
ionosphere,mcar,unlabeled,42,0.1,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.8556521739130435,210,70,71,34,34,0.8809523809523809,logistic
ionosphere,mcar,unlabeled,42,0.2,ok,0.8732394366197183,0.8291304347826087,0.9090909090909091,0.8521739130434783,210,70,71,34,34,0.7523809523809524,logistic
ionosphere,mcar,unlabeled,42,0.3,ok,0.8732394366197183,0.8200000000000001,0.9108910891089109,0.7591304347826087,210,70,71,34,34,0.6571428571428571,logistic
ionosphere,mcar,unlabeled,42,0.4,ok,0.8450704225352113,0.8073913043478261,0.8865979381443299,0.7730434782608696,210,70,71,34,34,0.5428571428571428,logistic
ionosphere,mcar,unlabeled,42,0.5,ok,0.8873239436619719,0.8491304347826087,0.9183673469387755,0.8565217391304347,210,70,71,34,34,0.4857142857142857,logistic
ionosphere,mcar,unlabeled,43,0.1,ok,0.8732394366197183,0.8291304347826087,0.9090909090909091,0.8773913043478261,210,70,71,34,34,0.9,logistic
ionosphere,mcar,unlabeled,43,0.2,ok,0.8450704225352113,0.7891304347826087,0.8910891089108911,0.8547826086956521,210,70,71,34,34,0.8095238095238095,logistic
ionosphere,mcar,unlabeled,43,0.3,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.8895652173913043,210,70,71,34,34,0.719047619047619,logistic
ionosphere,mcar,unlabeled,43,0.4,ok,0.8450704225352113,0.8073913043478261,0.8865979381443299,0.7773913043478261,210,70,71,34,34,0.6333333333333333,logistic
ionosphere,mcar,unlabeled,43,0.5,ok,0.8450704225352113,0.7982608695652174,0.8888888888888888,0.8247826086956522,210,70,71,34,34,0.5190476190476191,logistic
ionosphere,mcar,unlabeled,44,0.1,ok,0.9014084507042254,0.8691304347826088,0.9278350515463918,0.9382608695652174,210,70,71,34,34,0.9095238095238095,logistic
ionosphere,mcar,unlabeled,44,0.2,ok,0.8591549295774648,0.8182608695652174,0.8979591836734694,0.9286956521739129,210,70,71,34,34,0.7952380952380952,logistic
ionosphere,mcar,unlabeled,44,0.3,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.9373913043478261,210,70,71,34,34,0.719047619047619,logistic
ionosphere,mcar,unlabeled,44,0.4,ok,0.8591549295774648,0.8,0.9019607843137255,0.8965217391304348,210,70,71,34,34,0.6142857142857143,logistic
ionosphere,mcar,unlabeled,44,0.5,ok,0.8873239436619719,0.8400000000000001,0.92,0.9608695652173913,210,70,71,34,34,0.4857142857142857,logistic
ionosphere,mcar,unlabeled,45,0.1,ok,0.8591549295774648,0.8182608695652174,0.8979591836734694,0.8878260869565217,210,70,71,34,34,0.9095238095238095,logistic
ionosphere,mcar,unlabeled,45,0.2,ok,0.8873239436619719,0.8491304347826087,0.9183673469387755,0.8713043478260869,210,70,71,34,34,0.7952380952380952,logistic
ionosphere,mcar,unlabeled,45,0.3,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.8313043478260869,210,70,71,34,34,0.7,logistic
ionosphere,mcar,unlabeled,45,0.4,ok,0.8873239436619719,0.8491304347826087,0.9183673469387755,0.8208695652173913,210,70,71,34,34,0.6095238095238096,logistic
ionosphere,mcar,unlabeled,45,0.5,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.8269565217391305,210,70,71,34,34,0.48095238095238096,logistic
ionosphere,mcar,unlabeled,46,0.1,ok,0.9436619718309859,0.9199999999999999,0.9583333333333334,0.8921739130434783,210,70,71,34,34,0.8428571428571429,logistic
ionosphere,mcar,unlabeled,46,0.2,ok,0.9154929577464789,0.8891304347826088,0.9375,0.9243478260869565,210,70,71,34,34,0.7380952380952381,logistic
ionosphere,mcar,unlabeled,46,0.3,ok,0.9154929577464789,0.8982608695652174,0.9361702127659575,0.88,210,70,71,34,34,0.6523809523809524,logistic
ionosphere,mcar,unlabeled,46,0.4,ok,0.8873239436619719,0.8765217391304347,0.9130434782608695,0.8982608695652174,210,70,71,34,34,0.5428571428571428,logistic
ionosphere,mcar,unlabeled,46,0.5,ok,0.8309859154929577,0.8056521739130434,0.8723404255319149,0.8191304347826087,210,70,71,34,34,0.44761904761904764,logistic
ionosphere,mar1,naive,42,0.3,ok,0.8591549295774648,0.8182608695652174,0.8979591836734694,0.8295652173913044,210,70,71,34,34,0.6476190476190476,
ionosphere,mar1,naive,43,0.3,ok,0.8873239436619719,0.8491304347826087,0.9183673469387755,0.8713043478260869,210,70,71,34,34,0.7095238095238096,
ionosphere,mar1,naive,44,0.3,ok,0.9154929577464789,0.88,0.9387755102040817,0.9695652173913043,210,70,71,34,34,0.7,
ionosphere,mar1,naive,45,0.3,ok,0.8450704225352113,0.7982608695652174,0.8888888888888888,0.8791304347826087,210,70,71,34,34,0.6714285714285714,
ionosphere,mar1,naive,46,0.3,ok,0.8591549295774648,0.8091304347826087,0.9,0.9,210,70,71,34,34,0.6190476190476191,
ionosphere,mar1,oracle,42,0.3,ok,0.9014084507042254,0.8782608695652174,0.9263157894736842,0.9234782608695652,210,70,71,34,34,0.6476190476190476,
ionosphere,mar1,oracle,43,0.3,ok,0.9014084507042254,0.86,0.9292929292929293,0.8608695652173913,210,70,71,34,34,0.7095238095238096,
ionosphere,mar1,oracle,44,0.3,ok,0.8591549295774648,0.8091304347826087,0.9,0.951304347826087,210,70,71,34,34,0.7,
ionosphere,mar1,oracle,45,0.3,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.9147826086956522,210,70,71,34,34,0.6714285714285714,
ionosphere,mar1,oracle,46,0.3,ok,0.9014084507042254,0.8691304347826088,0.9278350515463918,0.8886956521739131,210,70,71,34,34,0.6190476190476191,
ionosphere,mar1,unlabeled,42,0.3,ok,0.8450704225352113,0.8073913043478261,0.8865979381443299,0.7956521739130435,210,70,71,34,34,0.6476190476190476,logistic
ionosphere,mar1,unlabeled,43,0.3,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.8895652173913043,210,70,71,34,34,0.7095238095238096,logistic
ionosphere,mar1,unlabeled,44,0.3,ok,0.8591549295774648,0.8182608695652174,0.8979591836734694,0.9286956521739129,210,70,71,34,34,0.7,logistic
ionosphere,mar1,unlabeled,45,0.3,ok,0.8873239436619719,0.8491304347826087,0.9183673469387755,0.8208695652173913,210,70,71,34,34,0.6714285714285714,logistic
ionosphere,mar1,unlabeled,46,0.3,ok,0.9014084507042254,0.8691304347826088,0.9278350515463918,0.9173913043478261,210,70,71,34,34,0.6190476190476191,logistic
ionosphere,mar2,naive,42,0.3,ok,0.8873239436619719,0.8491304347826087,0.9183673469387755,0.8939130434782608,210,70,71,34,34,0.6761904761904762,
ionosphere,mar2,naive,43,0.3,ok,0.8591549295774648,0.827391304347826,0.8958333333333334,0.8721739130434782,210,70,71,34,34,0.719047619047619,
ionosphere,mar2,naive,44,0.3,ok,0.8873239436619719,0.8491304347826087,0.9183673469387755,0.9234782608695652,210,70,71,34,34,0.7333333333333333,
ionosphere,mar2,naive,45,0.3,ok,0.8450704225352113,0.7982608695652174,0.8888888888888888,0.9165217391304348,210,70,71,34,34,0.7142857142857143,
ionosphere,mar2,naive,46,0.3,ok,0.8591549295774648,0.8091304347826087,0.9,0.9026086956521739,210,70,71,34,34,0.680952380952381,
ionosphere,mar2,oracle,42,0.3,ok,0.9014084507042254,0.8782608695652174,0.9263157894736842,0.9234782608695652,210,70,71,34,34,0.6761904761904762,
ionosphere,mar2,oracle,43,0.3,ok,0.9014084507042254,0.86,0.9292929292929293,0.8608695652173913,210,70,71,34,34,0.719047619047619,
ionosphere,mar2,oracle,44,0.3,ok,0.8591549295774648,0.8091304347826087,0.9,0.951304347826087,210,70,71,34,34,0.7333333333333333,
ionosphere,mar2,oracle,45,0.3,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.9147826086956522,210,70,71,34,34,0.7142857142857143,
ionosphere,mar2,oracle,46,0.3,ok,0.9014084507042254,0.8691304347826088,0.9278350515463918,0.8886956521739131,210,70,71,34,34,0.680952380952381,
ionosphere,mar2,unlabeled,42,0.3,ok,0.9295774647887324,0.9,0.9484536082474226,0.8643478260869566,210,70,71,34,34,0.6761904761904762,logistic
ionosphere,mar2,unlabeled,43,0.3,ok,0.8591549295774648,0.8365217391304347,0.8936170212765957,0.8226086956521739,210,70,71,34,34,0.719047619047619,logistic
ionosphere,mar2,unlabeled,44,0.3,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.8843478260869564,210,70,71,34,34,0.7333333333333333,logistic
ionosphere,mar2,unlabeled,45,0.3,ok,0.8732394366197183,0.8473913043478261,0.9052631578947369,0.8504347826086956,210,70,71,34,34,0.7142857142857143,logistic
ionosphere,mar2,unlabeled,46,0.3,ok,0.9014084507042254,0.8873913043478261,0.9247311827956989,0.8913043478260869,210,70,71,34,34,0.680952380952381,logistic
ionosphere,mnar,naive,42,0.3,ok,0.8591549295774648,0.8365217391304347,0.8936170212765957,0.9104347826086956,210,70,71,34,34,0.6666666666666666,
ionosphere,mnar,naive,43,0.3,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.8739130434782609,210,70,71,34,34,0.7095238095238096,
ionosphere,mnar,naive,44,0.3,ok,0.9154929577464789,0.8891304347826088,0.9375,0.9739130434782609,210,70,71,34,34,0.6952380952380952,
ionosphere,mnar,naive,45,0.3,ok,0.8873239436619719,0.8582608695652174,0.9166666666666666,0.8982608695652174,210,70,71,34,34,0.6666666666666666,
ionosphere,mnar,naive,46,0.3,ok,0.9014084507042254,0.8782608695652174,0.9263157894736842,0.891304347826087,210,70,71,34,34,0.6142857142857143,
ionosphere,mnar,oracle,42,0.3,ok,0.9014084507042254,0.8782608695652174,0.9263157894736842,0.9234782608695652,210,70,71,34,34,0.6666666666666666,
ionosphere,mnar,oracle,43,0.3,ok,0.9014084507042254,0.86,0.9292929292929293,0.8608695652173913,210,70,71,34,34,0.7095238095238096,
ionosphere,mnar,oracle,44,0.3,ok,0.8591549295774648,0.8091304347826087,0.9,0.951304347826087,210,70,71,34,34,0.6952380952380952,
ionosphere,mnar,oracle,45,0.3,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.9147826086956522,210,70,71,34,34,0.6666666666666666,
ionosphere,mnar,oracle,46,0.3,ok,0.9014084507042254,0.8691304347826088,0.9278350515463918,0.8886956521739131,210,70,71,34,34,0.6142857142857143,
ionosphere,mnar,unlabeled,42,0.3,ok,0.8309859154929577,0.7965217391304348,0.875,0.8347826086956522,210,70,71,34,34,0.6666666666666666,logistic
ionosphere,mnar,unlabeled,43,0.3,ok,0.8732394366197183,0.8291304347826087,0.9090909090909091,0.8773913043478261,210,70,71,34,34,0.7095238095238096,logistic
ionosphere,mnar,unlabeled,44,0.3,ok,0.8450704225352113,0.7982608695652174,0.8888888888888888,0.9434782608695652,210,70,71,34,34,0.6952380952380952,logistic
ionosphere,mnar,unlabeled,45,0.3,ok,0.8732394366197183,0.8382608695652174,0.9072164948453608,0.8582608695652174,210,70,71,34,34,0.6666666666666666,logistic
ionosphere,mnar,unlabeled,46,0.3,ok,0.9014084507042254,0.8782608695652174,0.9263157894736842,0.9208695652173913,210,70,71,34,34,0.6142857142857143,logistic
spambase,mcar,naive,42,0.1,ok,0.9218241042345277,0.915267039900471,0.8991596638655462,0.9690008590301845,2760,920,921,57,56,0.8923913043478261,
spambase,mcar,naive,42,0.2,ok,0.9229098805646037,0.9156817441274919,0.90014064697609,0.9689021199285128,2760,920,921,57,56,0.7913043478260869,
spambase,mcar,naive,42,0.3,ok,0.9196525515743756,0.9129935720844812,0.896358543417367,0.9680825853846382,2760,920,921,57,56,0.6945652173913044,
spambase,mcar,naive,42,0.4,ok,0.9218241042345277,0.9147856867798216,0.898876404494382,0.9680529636541368,2760,920,921,57,56,0.597463768115942,
spambase,mcar,naive,42,0.5,ok,0.9250814332247557,0.916992505702183,0.9024045261669024,0.9694945545385428,2760,920,921,57,56,0.5028985507246376,
spambase,mcar,naive,43,0.1,ok,0.9131378935939196,0.9042477561539146,0.886685552407932,0.9689613633895159,2760,920,921,57,56,0.9094202898550725,
spambase,mcar,naive,43,0.2,ok,0.9087947882736156,0.8992194674012856,0.8806818181818182,0.9693612567512861,2760,920,921,57,56,0.811231884057971,
spambase,mcar,naive,43,0.3,ok,0.9120521172638436,0.902870345685595,0.8851063829787233,0.9687145156353367,2760,920,921,57,56,0.7199275362318841,
spambase,mcar,naive,43,0.4,ok,0.9109663409337676,0.902455641458574,0.884180790960452,0.9669618965806649,2760,920,921,57,56,0.6206521739130435,
spambase,mcar,naive,43,0.5,ok,0.9109663409337676,0.9063064664237686,0.8867403314917127,0.9657079099894349,2760,920,921,57,56,0.5181159420289855,
spambase,mcar,naive,44,0.1,ok,0.9077090119435396,0.8959166444503688,0.8776978417266187,0.9715730126287312,2760,920,921,57,56,0.9061594202898551,
spambase,mcar,naive,44,0.2,ok,0.9066232356134636,0.8945392339820493,0.8760806916426513,0.9716223821795669,2760,920,921,57,56,0.8018115942028986,
spambase,mcar,naive,44,0.3,ok,0.9033659066232356,0.8904070025770906,0.8712011577424024,0.9709904519288682,2760,920,921,57,56,0.7108695652173913,
spambase,mcar,naive,44,0.4,ok,0.9055374592833876,0.8921991172724311,0.8737300435413643,0.9672038073797604,2760,920,921,57,56,0.5960144927536232,
spambase,mcar,naive,44,0.5,ok,0.9153094462540716,0.9036331052460085,0.8876080691642652,0.9669717704908322,2760,920,921,57,56,0.49782608695652175,
spambase,mcar,naive,45,0.1,ok,0.9066232356134636,0.8983900589472438,0.8788732394366198,0.9665397869210186,2760,920,921,57,56,0.8952898550724637,
spambase,mcar,naive,45,0.2,ok,0.9066232356134636,0.8983900589472438,0.8788732394366198,0.9669100585522873,2760,920,921,57,56,0.7938405797101449,
spambase,mcar,naive,45,0.3,ok,0.9109663409337676,0.9034183476998726,0.8848314606741573,0.9670927258903799,2760,920,921,57,56,0.7010869565217391,
spambase,mcar,naive,45,0.4,ok,0.9142236699239956,0.907069225984182,0.8892005610098177,0.9681887299189352,2760,920,921,57,56,0.6007246376811595,
spambase,mcar,naive,45,0.5,ok,0.9120521172638436,0.9043144050475429,0.8860759493670886,0.9667816977201141,2760,920,921,57,56,0.48876811594202896,
spambase,mcar,naive,46,0.1,ok,0.9120521172638436,0.90623981753014,0.8873435326842837,0.9605685397474254,2760,920,921,57,56,0.8942028985507247,
spambase,mcar,naive,46,0.2,ok,0.9066232356134636,0.8993527651885422,0.8795518207282913,0.9596897617425476,2760,920,921,57,56,0.7956521739130434,
spambase,mcar,naive,46,0.3,ok,0.9055374592833876,0.8984567078408721,0.8783216783216783,0.9564659300729682,2760,920,921,57,56,0.6927536231884058,
spambase,mcar,naive,46,0.4,ok,0.9011943539630836,0.894872478450191,0.8734353268428373,0.9555970259782577,2760,920,921,57,56,0.5996376811594203,
spambase,mcar,naive,46,0.5,ok,0.9011943539630836,0.8943911253295418,0.8730822873082287,0.9538493438786695,2760,920,921,57,56,0.4963768115942029,
spambase,mcar,oracle,42,0.1,ok,0.9229098805646037,0.9171258034894398,0.900976290097629,0.9707880367704416,2760,920,921,57,56,0.8923913043478261,
spambase,mcar,oracle,42,0.2,ok,0.9229098805646037,0.9171258034894398,0.900976290097629,0.9707880367704416,2760,920,921,57,56,0.7913043478260869,
spambase,mcar,oracle,42,0.3,ok,0.9229098805646037,0.9171258034894398,0.900976290097629,0.9707880367704416,2760,920,921,57,56,0.6945652173913044,
spambase,mcar,oracle,42,0.4,ok,0.9229098805646037,0.9171258034894398,0.900976290097629,0.9707880367704416,2760,920,921,57,56,0.597463768115942,
spambase,mcar,oracle,42,0.5,ok,0.9229098805646037,0.9171258034894398,0.900976290097629,0.9707880367704416,2760,920,921,57,56,0.5028985507246376,
spambase,mcar,oracle,43,0.1,ok,0.9163952225841476,0.9078986344382238,0.8910891089108911,0.9698747000799788,2760,920,921,57,56,0.9094202898550725,
spambase,mcar,oracle,43,0.2,ok,0.9163952225841476,0.9078986344382238,0.8910891089108911,0.9698747000799788,2760,920,921,57,56,0.811231884057971,
spambase,mcar,oracle,43,0.3,ok,0.9163952225841476,0.9078986344382238,0.8910891089108911,0.9698747000799788,2760,920,921,57,56,0.7199275362318841,
spambase,mcar,oracle,43,0.4,ok,0.9163952225841476,0.9078986344382238,0.8910891089108911,0.9698747000799788,2760,920,921,57,56,0.6206521739130435,
spambase,mcar,oracle,43,0.5,ok,0.9163952225841476,0.9078986344382238,0.8910891089108911,0.9698747000799788,2760,920,921,57,56,0.5181159420289855,
spambase,mcar,oracle,44,0.1,ok,0.9066232356134636,0.8940578808613999,0.8757225433526011,0.9719185994845819,2760,920,921,57,56,0.9061594202898551,
spambase,mcar,oracle,44,0.2,ok,0.9066232356134636,0.8940578808613999,0.8757225433526011,0.9719185994845819,2760,920,921,57,56,0.8018115942028986,
spambase,mcar,oracle,44,0.3,ok,0.9066232356134636,0.8940578808613999,0.8757225433526011,0.9719185994845819,2760,920,921,57,56,0.7108695652173913,
spambase,mcar,oracle,44,0.4,ok,0.9066232356134636,0.8940578808613999,0.8757225433526011,0.9719185994845819,2760,920,921,57,56,0.5960144927536232,
spambase,mcar,oracle,44,0.5,ok,0.9066232356134636,0.8940578808613999,0.8757225433526011,0.9719185994845819,2760,920,921,57,56,0.49782608695652175,
spambase,mcar,oracle,45,0.1,ok,0.9109663409337676,0.903899700820522,0.8851540616246498,0.9670137346090425,2760,920,921,57,56,0.8952898550724637,
spambase,mcar,oracle,45,0.2,ok,0.9109663409337676,0.903899700820522,0.8851540616246498,0.9670137346090425,2760,920,921,57,56,0.7938405797101449,
spambase,mcar,oracle,45,0.3,ok,0.9109663409337676,0.903899700820522,0.8851540616246498,0.9670137346090425,2760,920,921,57,56,0.7010869565217391,
spambase,mcar,oracle,45,0.4,ok,0.9109663409337676,0.903899700820522,0.8851540616246498,0.9670137346090425,2760,920,921,57,56,0.6007246376811595,
spambase,mcar,oracle,45,0.5,ok,0.9109663409337676,0.903899700820522,0.8851540616246498,0.9670137346090425,2760,920,921,57,56,0.48876811594202896,
spambase,mcar,oracle,46,0.1,ok,0.9153094462540716,0.9084466364525016,0.8907563025210085,0.961590489449727,2760,920,921,57,56,0.8942028985507247,
spambase,mcar,oracle,46,0.2,ok,0.9153094462540716,0.9084466364525016,0.8907563025210085,0.961590489449727,2760,920,921,57,56,0.7956521739130434,
spambase,mcar,oracle,46,0.3,ok,0.9153094462540716,0.9084466364525016,0.8907563025210085,0.961590489449727,2760,920,921,57,56,0.6927536231884058,
spambase,mcar,oracle,46,0.4,ok,0.9153094462540716,0.9084466364525016,0.8907563025210085,0.961590489449727,2760,920,921,57,56,0.5996376811594203,
spambase,mcar,oracle,46,0.5,ok,0.9153094462540716,0.9084466364525016,0.8907563025210085,0.961590489449727,2760,920,921,57,56,0.4963768115942029,
spambase,mcar,unlabeled,42,0.1,ok,0.9077090119435396,0.9007301756568619,0.8811188811188811,0.9610276765701985,2760,920,921,57,56,0.8923913043478261,logistic
spambase,mcar,unlabeled,42,0.2,ok,0.9077090119435396,0.9007301756568619,0.8811188811188811,0.9626716826130316,2760,920,921,57,56,0.7913043478260869,logistic
spambase,mcar,unlabeled,42,0.3,ok,0.9163952225841476,0.9093426938001719,0.8920056100981767,0.962489015274939,2760,920,921,57,56,0.6945652173913044,logistic
spambase,mcar,unlabeled,42,0.4,ok,0.9109663409337676,0.9043810539411712,0.8854748603351955,0.9610079287498643,2760,920,921,57,56,0.597463768115942,logistic
spambase,mcar,unlabeled,42,0.5,ok,0.9250814332247557,0.916992505702183,0.9024045261669024,0.9633134867738974,2760,920,921,57,56,0.5028985507246376,logistic
spambase,mcar,unlabeled,43,0.1,ok,0.9120521172638436,0.9052771112888416,0.8867132867132868,0.9662016054977931,2760,920,921,57,56,0.9094202898550725,logistic
spambase,mcar,unlabeled,43,0.2,ok,0.9098805646036916,0.9030036434728517,0.8839160839160839,0.9665521293087276,2760,920,921,57,56,0.811231884057971,logistic
spambase,mcar,unlabeled,43,0.3,ok,0.9077090119435396,0.9002488225362125,0.8807854137447405,0.9631110716154705,2760,920,921,57,56,0.7199275362318841,logistic
spambase,mcar,unlabeled,43,0.4,ok,0.9044516829533116,0.8975606504932018,0.8770949720670391,0.9611017308964523,2760,920,921,57,56,0.6206521739130435,logistic
spambase,mcar,unlabeled,43,0.5,ok,0.9011943539630836,0.897760597174087,0.8755129958960328,0.9607067744897657,2760,920,921,57,56,0.5181159420289855,logistic
spambase,mcar,unlabeled,44,0.1,ok,0.9066232356134636,0.8959832933439972,0.8771428571428571,0.9686651460845009,2760,920,921,57,56,0.9061594202898551,logistic
spambase,mcar,unlabeled,44,0.2,ok,0.9044516829533116,0.8927471192867087,0.8735632183908046,0.9686157765336652,2760,920,921,57,56,0.8018115942028986,logistic
spambase,mcar,unlabeled,44,0.3,ok,0.9109663409337676,0.8986048164933795,0.8815028901734104,0.96825044185748,2760,920,921,57,56,0.7108695652173913,logistic
spambase,mcar,unlabeled,44,0.4,ok,0.9087947882736156,0.8968127017980391,0.8789625360230547,0.9623507805325987,2760,920,921,57,56,0.5960144927536232,logistic
spambase,mcar,unlabeled,44,0.5,ok,0.9087947882736156,0.8944059361947925,0.8771929824561403,0.9603266289483299,2760,920,921,57,56,0.49782608695652175,logistic
spambase,mcar,unlabeled,45,0.1,ok,0.8990228013029316,0.889229538789656,0.8680851063829788,0.9619582926034539,2760,920,921,57,56,0.8952898550724637,logistic
spambase,mcar,unlabeled,45,0.2,ok,0.9066232356134636,0.8983900589472438,0.8788732394366198,0.9620175360644568,2760,920,921,57,56,0.7938405797101449,logistic
spambase,mcar,unlabeled,45,0.3,ok,0.9077090119435396,0.8997674694155633,0.8804500703234881,0.9613757319035912,2760,920,921,57,56,0.7010869565217391,logistic
spambase,mcar,unlabeled,45,0.4,ok,0.9055374592833876,0.8979753547202227,0.8779803646563815,0.9626247815397376,2760,920,921,57,56,0.6007246376811595,logistic
spambase,mcar,unlabeled,45,0.5,ok,0.9011943539630836,0.8919843597262952,0.8712871287128713,0.9592034716668146,2760,920,921,57,56,0.48876811594202896,logistic
spambase,mcar,unlabeled,46,0.1,ok,0.9011943539630836,0.891503006605646,0.8709219858156029,0.9579865122387118,2760,920,921,57,56,0.8942028985507247,logistic
spambase,mcar,unlabeled,46,0.2,ok,0.9001085776330076,0.8910883023786249,0.8700564971751412,0.9574088884939326,2760,920,921,57,56,0.7956521739130434,logistic
spambase,mcar,unlabeled,46,0.3,ok,0.8990228013029316,0.8916363043929026,0.8699300699300699,0.9529853767390424,2760,920,921,57,56,0.6927536231884058,logistic
spambase,mcar,unlabeled,46,0.4,ok,0.8957654723127035,0.8884667792292426,0.8659217877094972,0.9509760360200243,2760,920,921,57,56,0.5996376811594203,logistic
spambase,mcar,unlabeled,46,0.5,ok,0.8990228013029316,0.8916363043929026,0.8699300699300699,0.9482360259486359,2760,920,921,57,56,0.4963768115942029,logistic
spambase,mar1,naive,42,0.3,ok,0.9196525515743756,0.9120308658431826,0.895774647887324,0.9685812178480799,2760,920,921,57,56,0.6894927536231884,
spambase,mar1,naive,43,0.3,ok,0.9077090119435396,0.8997674694155633,0.8804500703234881,0.968048026699053,2760,920,921,57,56,0.7159420289855073,
spambase,mar1,naive,44,0.3,ok,0.9044516829533116,0.8922657661660593,0.8731988472622478,0.9698203935740594,2760,920,921,57,56,0.7021739130434783,
spambase,mar1,naive,45,0.3,ok,0.9044516829533116,0.8951538848899553,0.8753541076487252,0.9661744522448334,2760,920,921,57,56,0.7007246376811594,
spambase,mar1,naive,46,0.3,ok,0.9066232356134636,0.8998341183091916,0.8798882681564246,0.9539530199354247,2760,920,921,57,56,0.6905797101449276,
